from,to,weight
9906224,9811120,2
9906224,9901121,2
9906224,9903196,4
9906224,9905104,4
9906224,9905111,4
9906224,9906194,2
9908020,9701093,4
9908020,9707134,2
9908020,9707241,2
9908020,9708005,4
9908020,9708042,4
9908020,9711200,2
9908020,9802109,4
9908020,9802150,2
9908020,9802183,4
9908020,9803015,3
9908020,9803145,4
9908020,9806074,4
9908020,9807033,2
9908020,9807098,1
9908020,9808157,1
9908020,9811172,4
9908020,9901128,2
9912035,9702107,2
9912035,9909004,1
1105,9711162,4
1105,9711165,2
1105,9805034,1
1105,9908019,1
1105,9908142,4
1105,9911018,4
1105,9911085,4
1105,9912038,3
9805034,9610043,4
9805034,9711162,3
9805034,9711165,1
9805034,9712117,1
9805034,9712168,2
9805034,9801147,1
9805034,9802068,1
9805034,9803031,3
9805034,9803044,1
9911018,9711162,4
9911018,9810072,2
9911018,9812219,4
9911018,9903205,4
9911018,9908142,2
9911085,9510135,2
9911085,9709054,3
9911085,9711162,4
9911085,9711165,1
9911085,9712199,4
9911085,9810072,4
9911085,9810179,2
9911085,9812219,1
9911085,9906192,2
9911085,9908056,2
9911085,9908142,2
9912038,9410167,1
9912038,9503124,4
9912038,9508143,3
9912038,9510017,1
9912038,9610043,4
9912038,9711162,1
9912038,9711165,3
9912038,9711200,1
9912038,9802109,3
9912038,9802150,3
9912038,9803031,2
9912038,9810072,3
9912038,9810179,1
9912038,9812219,2
9912038,9903205,2
9912038,9906192,2
9912038,9907211,3
9912038,9908056,2
9912038,9908142,1
9912038,9911140,1
9912038,9912070,2
1106,9510135,4
1106,9608024,4
1106,9610043,1
1106,9706072,2
1106,9709063,1
1106,9709199,3
1106,9712185,2
1106,9801183,2
1106,9801189,1
1106,9805018,4
1106,9806028,3
1106,9806081,1
1106,9806082,4
1106,9806108,3
1106,9809070,4
1106,9903022,4
1106,9903049,2
1106,9905183,2
9608024,9309097,2
9608024,9311042,3
9608024,9403123,4
9608024,9404060,1
9608024,9407031,4
9608024,9503124,3
9608024,9504090,3
9608024,9504145,4
9608024,9508143,1
9608024,9510017,2
9608024,9510135,3
9608024,9510169,1
9608024,9510225,1
9608024,9511030,2
9608024,9511043,1
9608024,9511194,2
9608024,9512077,2
9608024,9601003,2
9608024,9601038,1
9608024,9601150,2
9608024,9602022,1
9608024,9602052,4
9608024,9603127,1
9608024,9603167,1
9608024,9604198,4
9608024,9605033,3
9608024,9605150,3
9608024,9605199,1
9608024,9606017,3
9608024,9606165,4
9706072,9608024,1
9706072,9610043,1
9706072,9703030,1
9706072,9704127,3
9709063,9510017,2
9709063,9511043,2
9709063,9608024,1
9709063,9610043,2
9709063,9701093,3
9709063,9701190,3
9709199,9608024,4
9709199,9610043,3
9709199,9610249,4
9709199,9611159,4
9709199,9611173,3
9709199,9612080,1
9709199,9706072,2
9709199,9709063,2
9712185,9608024,2
9712185,9610043,3
9712185,9704127,3
9712185,9705053,3
9712185,9705120,2
9712185,9706072,4
9712185,9709087,3
9712185,9710231,3
9712185,9712072,3
9801183,9503124,3
9801183,9510017,3
9801183,9511043,1
9801183,9603127,4
9801183,9608024,1
9801183,9610043,2
9801183,9610236,1
9801183,9611050,4
9801183,9701019,3
9801183,9701093,3
9801183,9701190,1
9801183,9706072,2
9801183,9707068,3
9801183,9709063,3
9801183,9709199,1
9801189,9602052,2
9801189,9608024,3
9801189,9610043,3
9801189,9706072,2
9801189,9709063,4
9801189,9709199,4
9801189,9710231,3
9801189,9801183,3
9805018,9510017,2
9805018,9510135,1
9805018,9608024,4
9805018,9610043,1
9805018,9701093,4
9805018,9705046,2
9805018,9706072,4
9805018,9709063,4
9805018,9709199,1
9805018,9712133,2
9805018,9801189,1
9805018,9803108,2
9806028,9408099,1
9806028,9510135,1
9806028,9608024,1
9806028,9610043,3
9806028,9705046,4
9806028,9706072,2
9806028,9801121,3
9806028,9801189,1
9806028,9805018,3
9806081,9510017,3
9806081,9608024,2
9806081,9709063,1
9806081,9709199,4
9806081,9710231,2
9806081,9801183,4
9806081,9801189,1
9806081,9805018,2
9806082,9510017,1
9806082,9510135,3
9806082,9511043,4
9806082,9603127,4
9806082,9608024,1
9806082,9610043,3
9806082,9709063,2
9806082,9709199,4
9806082,9801189,3
9806108,9503124,2
9806108,9510017,2
9806108,9610043,2
9806108,9611072,1
9806108,9706072,3
9806108,9805069,1
9903022,9510135,1
9903022,9610043,3
9903022,9706072,3
9903022,9709063,4
9903022,9709199,3
9903022,9801183,1
9903022,9801189,3
9903022,9805018,1
9903022,9806081,3
9903022,9806082,1
9903022,9809070,1
9903022,9811017,3
9903049,9510135,4
9903049,9610043,1
9903049,9805018,1
9903049,9806028,3
9903049,9806108,1
9903049,9808061,4
9903049,9810152,1
9903049,9810239,2
9903049,9811017,4
9903049,9903022,3
9905183,9503124,1
9905183,9512081,4
9905183,9608024,3
9905183,9610043,3
9905183,9706072,2
9905183,9706175,2
9905183,9707241,4
9905183,9709063,1
9905183,9712133,3
9905183,9712185,1
9905183,9801183,4
9905183,9805018,2
9905183,9806028,1
9905183,9806081,3
9905183,9806108,3
9905183,9809070,1
9905183,9903049,4
9905183,9904182,2
1107,1003,1
1107,1033,4
1107,9905221,4
1107,9906064,2
1107,9907209,3
1107,9909127,3
1107,9909130,2
1107,9912242,4
9905221,9407087,3
9905221,9408099,4
1108,9709133,3
1108,9710025,2
1108,9801192,4
1108,9810182,4
1108,9906170,3
9801192,9710025,2
9906170,9709133,2
9906170,9710025,3
9906170,9801192,4
1109,9512075,3
1109,9605150,1
1109,9605199,4
1109,9607163,4
1109,9608105,2
1109,9608163,4
1109,9611230,2
1109,9612062,3
1109,9702161,4
1109,9707042,2
1109,9707123,3
1109,9709082,4
1109,9710185,2
1109,9803112,2
1109,9803160,4
1109,9808014,2
1109,9808160,2
1109,9809158,1
1109,9810250,3
1109,9812212,4
1109,9904196,2
1109,9905111,1
1109,9909177,2
1109,9909228,2
9512075,9506052,2
9608105,9506052,3
9608105,9509161,1
9608105,9604198,1
9608105,9605150,1
9608105,9605199,3
9608105,9606017,2
9608105,9607163,3
9608105,9607207,3
9608105,9608086,3
9612062,9408099,3
9612062,9510101,1
9612062,9511030,3
9612062,9602022,2
9612062,9605150,4
9612062,9605199,2
9612062,9611063,4
9702161,9506052,3
9702161,9607163,2
9702161,9611230,4
9707123,9503124,1
9707123,9507121,1
9707123,9508143,3
9707123,9508154,1
9707123,9510017,4
9707123,9510135,1
9707123,9510225,3
9707123,9511164,4
9707123,9511222,4
9707123,9512059,1
9707123,9512062,1
9707123,9601038,1
9707123,9601108,3
9707123,9604034,4
9707123,9606017,4
9707123,9606169,2
9707123,9607163,4
9707123,9607229,1
9707123,9612204,3
9707123,9705162,3
9707123,9706110,2
9707123,9706117,2
9707123,9707042,1
9709082,9512075,4
9709082,9607163,4
9709082,9702161,2
9710185,9703166,1
9710185,9706078,1
9803112,9512075,4
9803112,9607163,4
9803112,9608163,1
9803112,9611230,1
9803112,9707123,4
9803112,9709082,3
9803160,9512075,2
9803160,9707123,1
9803160,9709082,2
9803160,9803112,3
9808014,9702202,4
9808014,9705162,2
9808014,9711200,4
9808014,9802042,3
9808014,9802109,4
9808014,9802150,1
9808014,9802183,1
9808014,9803015,2
9808014,9803051,1
9808014,9805112,3
9808014,9806069,3
9808014,9807080,3
9808014,9807164,1
9808160,9711200,3
9809158,9807080,3
9809158,9808014,3
9809158,9808160,4
9810250,9711200,4
9810250,9802150,4
9810250,9807080,2
9810250,9808014,1
9810250,9809158,2
9810250,9810201,1
9812212,9512075,2
9812212,9607163,4
9812212,9608105,2
9812212,9608163,4
9812212,9611230,4
9812212,9707123,3
9812212,9709082,3
9812212,9803112,2
9904196,9407087,2
9904196,9408099,3
9904196,9510101,3
9904196,9512075,1
9904196,9607163,1
9904196,9703166,2
9904196,9706078,2
9909177,9407087,1
9909177,9408099,4
9909177,9411048,3
9909177,9411057,3
9909177,9503163,2
9909177,9504102,2
9909177,9505075,4
9909177,9510101,2
9909177,9512075,1
9909177,9602167,2
9909177,9606017,2
9909177,9607163,1
9909177,9608105,3
9909177,9609239,3
9909177,9611230,1
9909177,9703166,3
9909177,9706078,1
9909177,9710185,2
9909177,9904196,1
9909228,9501020,1
9909228,9706195,3
9909228,9808014,1
9909228,9808160,3
9909228,9809158,2
9909228,9810250,1
9909228,9905111,3
1110,9401059,4
1110,9401092,3
1110,9402008,1
1110,9609174,4
1110,9704055,2
1110,9704056,1
1110,9710103,1
1110,9711047,4
1110,9711110,1
1110,9801133,4
1110,9802174,4
1110,9806110,3
1110,9811212,2
1110,9902117,1
1110,9903096,3
1110,9903119,1
1110,9904199,1
1110,9907096,3
1110,9910107,1
1110,9910190,4
1110,9912207,2
9609174,9401092,2
9609174,9404031,4
9704055,9401059,1
9704055,9401092,1
9704055,9404031,1
9704055,9502096,2
9704055,9605183,3
9704055,9609174,4
9704056,9401059,4
9704056,9401092,1
9704056,9402008,4
9704056,9605183,2
9704056,9609174,4
9710103,9401059,3
9710103,9401092,4
9710103,9609174,4
9711047,9401059,2
9711047,9401092,3
9711047,9402008,4
9711047,9404031,3
9711047,9502096,1
9711047,9605183,2
9711047,9609174,2
9711047,9711023,2
9711110,9401059,1
9711110,9401092,1
9711110,9402008,3
9711110,9404031,2
9711110,9502096,1
9711110,9605183,2
9711110,9609174,3
9711110,9711023,2
9711110,9711047,2
9711110,9711057,2
9801133,9401059,2
9801133,9401092,2
9801133,9402008,3
9801133,9404031,4
9801133,9502096,4
9801133,9605183,4
9801133,9609174,3
9801133,9711023,3
9801133,9711047,1
9801133,9711057,3
9801133,9711110,2
9801133,9712006,2
9801133,9801042,2
9802174,9401059,1
9802174,9401092,2
9802174,9402008,2
9802174,9404031,4
9802174,9502096,4
9802174,9605183,2
9802174,9609174,4
9802174,9711023,4
9802174,9711047,3
9802174,9711057,1
9802174,9711110,3
9802174,9712006,2
9802174,9801042,3
9802174,9801133,3
9806110,9401059,1
9806110,9401092,4
9806110,9402008,1
9806110,9704055,4
9806110,9704056,2
9806110,9711110,4
9806110,9801042,3
9806110,9801133,2
9806110,9802174,3
9806110,9803007,2
9811212,9401059,2
9811212,9401092,2
9811212,9402008,4
9811212,9502096,1
9811212,9605183,1
9811212,9609174,1
9811212,9704055,4
9811212,9704056,2
9811212,9711023,2
9811212,9711047,4
9811212,9711057,3
9811212,9711110,3
9811212,9801042,4
9811212,9801133,1
9811212,9802174,1
9811212,9806110,4
9902117,9401059,3
9902117,9609174,2
9902117,9711110,1
9902117,9801042,2
9902117,9801133,3
9902117,9802174,1
9902117,9803007,2
9902117,9806110,1
9902117,9811212,4
9903096,9401059,1
9903096,9401092,1
9903096,9402008,3
9903096,9404031,1
9903096,9502096,1
9903096,9605183,3
9903096,9609174,4
9903096,9711023,1
9903096,9711047,1
9903096,9711110,2
9903096,9712006,1
9903096,9801042,1
9903096,9802174,2
9903096,9803007,3
9903096,9806110,2
9903096,9811212,3
9903096,9902117,4
9903119,9609174,1
9903119,9704055,1
9903119,9704056,2
9904199,9401059,4
9904199,9401092,3
9904199,9402008,3
9904199,9404031,3
9904199,9502096,3
9904199,9609174,1
9904199,9704055,2
9904199,9704056,3
9904199,9711047,1
9904199,9711110,2
9904199,9801133,2
9904199,9802174,3
9904199,9806110,1
9904199,9811212,1
9904199,9902117,1
9904199,9903096,2
9904199,9903119,4
9907096,9401059,4
9907096,9401092,1
9907096,9402008,2
9907096,9404031,1
9907096,9502096,3
9907096,9704056,1
9907096,9712006,3
9907096,9801133,4
9907096,9802174,2
9910107,9704055,1
9910107,9806110,2
9910107,9811212,1
9910190,9401092,3
9910190,9402008,1
9910190,9404031,3
9910190,9502096,3
9910190,9605183,2
9910190,9609174,2
9910190,9711023,1
9910190,9711047,4
9910190,9711057,4
9910190,9711110,2
9910190,9712006,3
9910190,9801042,3
9910190,9802174,3
9910190,9806110,1
9910190,9811212,3
9910190,9903096,2
9910190,9904199,4
9912207,9401059,4
9912207,9401092,1
9912207,9404031,2
9912207,9502096,2
9912207,9609174,4
9912207,9801133,1
9912207,9802174,2
9912207,9806110,3
9912207,9907096,2
1111,9701125,3
1111,9711162,2
1111,9711165,3
1111,9802068,2
1111,9803031,1
1111,9803044,3
1111,9812219,4
1111,9903205,2
1111,9906192,1
1111,9907211,2
1111,9908142,1
1111,9909081,1
1111,9909132,4
1111,9909139,1
1111,9909176,1
1111,9910138,2
1111,9911206,2
1111,9911245,4
1111,9912070,4
1111,9912293,4
9701125,9503124,4
9701125,9511043,3
9701125,9611050,2
9701125,9612080,4
9701125,9701025,1
9803044,9510017,2
9803044,9510135,3
9803044,9602052,1
9803044,9610043,3
9803044,9611042,3
9803044,9611050,3
9803044,9612115,2
9803044,9704089,4
9803044,9705221,3
9803044,9711162,3
9803044,9711165,2
9803044,9712168,4
9803044,9801147,1
9803044,9803031,2
9812219,9602052,1
9812219,9610043,2
9812219,9611042,2
9812219,9611072,4
9812219,9707068,1
9812219,9709054,4
9812219,9711162,4
9812219,9711165,2
9812219,9712199,1
9812219,9801147,4
9812219,9803031,2
9812219,9803044,1
9812219,9805069,3
9812219,9810116,4
9906192,9209032,3
9906192,9511043,2
9906192,9711162,3
9906192,9711165,4
9906192,9803031,4
9906192,9803044,1
9906192,9810116,3
9906192,9812219,1
9906192,9903205,1
9906192,9904133,3
9909132,9711162,1
9909132,9908105,4
9909132,9908142,2
9909139,9908142,3
9911206,9309140,4
9911206,9507158,3
9911206,9610234,3
9911206,9611008,3
9911206,9611159,3
9911206,9611173,2
9911206,9701149,3
9911206,9702008,3
9911206,9705040,2
9911206,9711162,2
9911206,9802068,4
9911206,9907041,2
9911206,9908105,4
9911206,9908142,4
9911206,9909081,2
9911245,9510135,2
9911245,9511030,2
9911245,9512077,2
9911245,9608177,4
9911245,9711162,4
9911245,9711165,3
9911245,9802068,2
9911245,9803031,1
9911245,9803044,2
9911245,9908105,2
9911245,9908142,3
9911245,9910135,3
9911245,9910196,4
9911245,9911206,2
9912293,9711162,2
9912293,9907211,1
9912293,9908105,4
9912293,9908142,1
9912293,9909081,3
9912293,9909132,4
1112,9403058,4
1112,9503114,3
1112,9602070,1
1112,9603142,1
1112,9710208,2
1112,9803235,3
1112,9805005,3
9403058,9204012,4
9503114,9304062,1
9503114,9403058,1
9503114,9406132,2
9710208,9510209,3
9710208,9602070,2
9710208,9603142,2
9710208,9605136,2
9710208,9701093,2
9710208,9704177,3
9710208,9706175,1
9805005,9204012,2
9805005,9406132,4
1114,9402031,4
1114,9403155,3
1114,9411242,1
1114,9510092,4
1114,9603015,2
1114,9704137,1
1114,9706174,1
1114,9709071,3
1114,9712251,4
1114,9801019,4
1114,9802076,2
1114,9805165,3
1114,9806068,1
1114,9806195,1
1114,9808037,1
1114,9811033,1
1114,9906123,1
9403155,9402031,4
9411242,9401139,1
9411242,9403155,4
9510092,9401139,2
9510092,9411242,2
9510092,9506052,2
9603015,9401139,4
9603015,9403155,4
9603015,9411242,4
9704137,9401139,2
9704137,9402031,4
9704137,9403155,4
9704137,9406206,4
9704137,9603015,4
9704137,9604136,1
9704137,9606187,4
9704137,9609198,4
9704137,9704157,2
9704137,9705193,4
9706174,9302126,3
9709071,9401139,4
9709071,9402031,4
9709071,9403155,1
9709071,9411242,2
9709071,9510092,3
9709071,9604136,4
9709071,9703150,3
9712251,9302126,2
9712251,9310194,3
9712251,9409089,4
9712251,9703031,2
9712251,9711200,2
9801019,9310194,1
9801019,9412184,1
9801019,9510017,2
9801019,9711200,3
9801019,9712251,1
9802076,9706174,1
9802076,9709143,4
9802076,9712251,3
9802076,9801019,2
9805165,9310194,3
9805165,9711200,3
9805165,9712251,1
9805165,9801019,1
9805165,9802076,3
9805165,9802109,2
9805165,9802150,1
9805165,9802198,3
9805165,9803068,2
9805165,9803131,2
9805165,9803231,4
9805165,9804062,1
9806195,9302126,4
9806195,9310194,4
9806195,9403141,1
9806195,9505105,2
9806195,9506112,1
9806195,9511030,1
9806195,9610237,3
9806195,9703031,1
9806195,9704018,1
9806195,9706174,1
9806195,9711053,4
9806195,9711161,2
9806195,9711200,3
9806195,9712251,2
9806195,9801019,3
9806195,9802076,1
9806195,9802109,1
9806195,9802150,4
9806195,9803001,2
9806195,9803002,2
9806195,9803015,3
9806195,9804062,1
9806195,9805028,3
9806195,9805097,1
9806195,9805129,1
9806195,9805171,3
9808037,9409089,2
9808037,9711200,3
9808037,9801019,2
9808037,9802109,3
9808037,9802150,4
9808037,9803001,3
9808037,9803131,3
9808037,9803137,4
9808037,9803263,1
9808037,9804058,1
9808037,9804083,1
9808037,9805114,3
9808037,9805171,3
9808037,9806074,2
9808037,9807097,3
9808037,9807098,3
9808037,9808006,3
9808037,9808017,2
9811033,9409089,3
9811033,9711200,4
9811033,9712251,1
9811033,9801019,3
9811033,9802076,4
9811033,9802150,2
9811033,9805114,4
9811033,9805165,4
9906123,9711200,1
9906123,9802150,1
9906123,9806042,4
1115,9310025,3
1117,9506041,3
1117,9601069,4
1117,9606114,3
1118,9611050,2
1118,9908105,1
1118,9912070,2
1119,9210119,2
1121,9308090,2
1121,9408149,3
1121,9412125,3
1121,9601115,1
1121,9604147,3
1121,9605149,3
1121,9606052,4
1121,9606135,2
1121,9608084,4
1121,9608157,2
1121,9701134,4
1121,9803099,1
1121,9901103,4
1121,9903243,3
1121,9905062,1
1121,9906141,4
9408149,9308090,1
9412125,9308090,1
9601115,9407087,4
9604147,9601115,1
9605149,9408099,4
9605149,9601115,1
9605149,9604147,2
9606052,9308090,4
9606052,9408149,2
9606052,9412125,4
9606052,9506207,3
9606135,9308090,2
9606135,9408149,1
9606135,9412125,3
9606135,9506207,4
9606135,9606052,4
9608084,9407087,3
9608084,9408099,3
9608084,9411048,1
9608084,9411057,4
9608084,9503121,2
9608084,9504102,2
9608084,9507008,4
9608084,9511154,4
9608084,9601115,3
9608084,9604147,2
9608084,9605149,4
9608157,9604147,1
9701134,9608084,1
9901103,9407087,4
9901103,9408099,2
9901103,9510209,1
9901103,9601115,1
9901103,9603142,1
9901103,9604147,3
9901103,9605149,1
9901103,9606036,2
9901103,9608084,4
9901103,9609209,3
9901103,9701134,4
9901103,9704177,2
9901103,9705037,2
9905062,9601115,1
9905062,9604147,1
9905062,9605149,1
9905062,9903243,2
9906141,9604147,1
9906141,9605149,2
9906141,9903243,4
9906141,9905062,1
1122,1002,1
1122,2125,2
1122,3147,3
1122,9511080,4
1122,9602135,3
1122,9711200,4
1122,9802109,3
1122,9802150,2
1122,9804083,2
1122,9805156,2
1122,9807051,1
1122,9810008,2
1122,9810126,4
1122,9902121,3
1122,9903190,4
1122,9903203,1
1122,9903238,4
1122,9905081,3
1122,9905180,3
1122,9905200,3
1122,9906127,1
1122,9906194,2
1122,9906216,1
1122,9907006,1
1122,9908066,4
1122,9909047,3
1122,9911040,2
1122,9911060,4
1122,9911152,4
1122,9912013,1
1122,9912018,4
1122,9912191,2
2125,1041,1
2125,1122,3
2125,1131,4
2125,1177,3
2125,9307010,3
2125,9604089,3
2125,9708005,1
2125,9711200,2
2125,9802109,2
2125,9802150,2
2125,9806087,4
2125,9807187,2
2125,9808097,4
2125,9810090,4
2125,9810227,2
2125,9901149,3
2125,9902121,4
2125,9903143,2
2125,9903238,2
2125,9903269,3
2125,9905111,2
2125,9906064,4
2125,9906127,3
2125,9909121,2
2125,9912001,1
2125,9912191,1
3147,1122,3
3147,1193,4
3147,9307010,1
3147,9409089,2
3147,9605009,3
3147,9610043,2
3147,9708042,3
3147,9711200,2
3147,9802109,3
3147,9802150,3
3147,9804058,4
3147,9805114,1
3147,9805171,1
3147,9806087,2
3147,9806217,3
3147,9807226,3
3147,9808017,3
3147,9809022,3
3147,9810126,3
3147,9902121,4
3147,9903085,3
3147,9903190,4
3147,9904017,3
3147,9905177,3
3147,9906022,2
3147,9906194,4
3147,9909047,3
3147,9909070,2
3147,9909134,2
3147,9911002,4
3147,9912012,1
3147,9912013,1
3147,9912018,3
3147,9912155,2
9511080,9410167,1
9511080,9412184,2
9511080,9503124,2
9511080,9508143,4
9511080,9510017,2
9511080,9510227,2
9602135,9510017,2
9602135,9510135,4
9602135,9602052,4
9810008,9307010,3
9810008,9308075,4
9810008,9711200,2
9810008,9802109,4
9810008,9802150,1
9810008,9804083,4
9810008,9805114,2
9810008,9806087,2
9902121,9711200,1
9902121,9802109,3
9902121,9802150,4
9902121,9805114,1
9902121,9806087,2
9902121,9808017,1
9902121,9810008,3
9903203,9602052,4
9903203,9703040,2
9903203,9708005,4
9903203,9711200,2
9903203,9802109,1
9903203,9802150,1
9903203,9804083,2
9903203,9805171,3
9903203,9808017,4
9903203,9901121,2
9903203,9902121,3
9903238,9308075,4
9903238,9507121,1
9903238,9512059,1
9903238,9604089,2
9903238,9702101,2
9903238,9702187,3
9903238,9702202,3
9903238,9711200,2
9903238,9802109,4
9903238,9802150,4
9903238,9803131,3
9903238,9804083,2
9903238,9805114,4
9903238,9805171,4
9903238,9806087,3
9903238,9808017,4
9903238,9808032,2
9903238,9808177,3
9903238,9809035,3
9903238,9812202,4
9903238,9902121,4
9903238,9903203,4
9905081,9701125,2
9905081,9711200,4
9905081,9802109,1
9905081,9802150,2
9905081,9803001,1
9905081,9803002,3
9905081,9803131,2
9905081,9803135,1
9905081,9803263,2
9905081,9805114,1
9905081,9805129,2
9905081,9805140,4
9905081,9805171,4
9905081,9806021,2
9905081,9806171,1
9905081,9808017,4
9905081,9808117,3
9905081,9809022,4
9905081,9810186,1
9905081,9810206,4
9905081,9811035,3
9905081,9811156,1
9905081,9812089,4
9905081,9901056,3
9905081,9901101,4
9905081,9902067,1
9905081,9902074,1
9905081,9902121,2
9905081,9902125,4
9905081,9902155,4
9905081,9903026,4
9905081,9903203,4
9905081,9904017,2
9905180,9603167,3
9905180,9711200,1
9905180,9802109,4
9905180,9802150,4
9905180,9802183,4
9905180,9803015,3
9905180,9805114,1
9905180,9805139,3
9905180,9807008,2
9905180,9807080,1
9905180,9809015,4
9905180,9809022,3
9905180,9810126,2
9905180,9810206,4
9905180,9811035,2
9905180,9812017,1
9905180,9904017,4
9905180,9905081,2
9905200,9511080,3
9905200,9602070,4
9905200,9603133,3
9905200,9802109,3
9905200,9802150,4
9905200,9803002,1
9905200,9805114,4
9905200,9805129,2
9905200,9809022,1
9905200,9810206,4
9905200,9811035,4
9905200,9811156,2
9905200,9812017,2
9905200,9812089,3
