from,to,weight,type
s772,s1320,5,
s386,s234,7,
s250,s1372,7,
s1116,s1682,3,
s824,s418,9,
s1376,s1427,2,
s1623,s1490,10,
s1276,s1243,1,
s1929,s681,2,
s1912,s404,4,
s1927,s819,4,
s319,s194,4,
s902,s1484,7,
s1389,s1356,2,
s166,s422,4,
s1636,s1108,0,
s1864,s736,8,
s1519,s961,5,
s995,s1503,7,
s1603,s1102,0,
s746,s779,5,
s13,s852,5,
s1901,s1829,6,
s1687,s294,8,
s736,s689,0,
s1680,s40,1,
s962,s1324,6,
s225,s954,10,
s185,s180,1,
s432,s1191,4,
s1149,s1621,9,
s30,s1039,6,
s1691,s1312,0,
s24,s1434,9,
s531,s1530,5,
s1089,s801,4,
s1681,s28,10,
s1998,s970,5,
s434,s1710,7,
s149,s651,1,
s1163,s1829,10,
s982,s448,0,
s46,s57,7,
s19,s1099,4,
s107,s843,10,
s1036,s1390,6,
s1248,s458,8,
s1450,s1213,4,
s463,s326,6,
s664,s1423,3,
s948,s1118,7,
s1619,s537,4,
s1992,s763,2,
s116,s554,5,
s1926,s454,10,
s443,s211,10,
s1439,s688,3,
s674,s1014,0,
s1266,s333,0,
s1940,s1798,7,
s1606,s1191,0,
s530,s1218,1,
s1054,s575,0,
s156,s1029,3,
s1514,s1311,5,
s40,s1261,2,
s221,s605,3,
s1766,s1254,2,
s1179,s1629,10,
s402,s933,10,
s873,s1622,1,
s863,s1605,3,
s205,s113,3,
s624,s487,2,
s837,s600,2,
s1424,s42,7,
s263,s509,8,
s740,s1786,0,
s965,s1197,6,
s794,s46,7,
s414,s808,1,
s1393,s1295,7,
s1380,s617,7,
s552,s936,10,
s21,s88,0,
s377,s1425,8,
s681,s1608,5,
s1510,s40,3,
s1707,s262,4,
s1271,s637,8,
s1742,s1821,1,
s919,s1846,0,
s1129,s1026,8,
s1780,s1430,2,
s998,s877,10,
s1979,s1361,0,
s1951,s1583,10,
s29,s912,9,
s97,s1923,0,
s1862,s1966,1,
s578,s273,8,
s1370,s1615,10,
s263,s1573,7,
s277,s356,7,
s380,s491,4,
s162,s1844,1,
s1510,s716,1,
s660,s218,1,
s72,s1901,1,
s1747,s204,10,
s353,s1994,6,
s803,s1925,5,
s176,s1634,7,
s357,s1021,2,
s509,s972,3,
s1310,s1288,6,
s749,s767,5,
s1351,s1093,0,
s1682,s1143,6,
s259,s449,7,
s194,s1662,4,
s1066,s1928,5,
s691,s1432,4,
s1958,s1285,2,
s190,s1746,9,
s1714,s1646,4,
s1620,s1404,7,
s1272,s816,4,
s981,s509,4,
s452,s1551,7,
s270,s1734,10,
s1997,s21,3,
s1361,s1654,2,
s992,s660,7,
s1017,s871,9,
s644,s533,8,
s50,s797,0,
s793,s692,8,
s782,s1697,9,
s298,s55,9,
s791,s264,8,
s354,s480,4,
s942,s61,6,
s1487,s252,3,
s481,s1631,9,
s225,s644,6,
s1549,s899,2,
s705,s1044,6,
s1003,s331,2,
s649,s1778,2,
s1724,s1584,0,
s1663,s1594,10,
s143,s1974,6,
s919,s4,6,
s1342,s697,5,
s781,s543,4,
s2000,s1571,6,
s1639,s1302,8,
s1521,s1526,3,
s1582,s271,4,
s8,s646,5,
s1415,s1589,8,
s1823,s387,1,
s231,s1877,1,
s1333,s661,10,
s1026,s929,4,
s362,s1417,3,
s1944,s197,9,
s685,s741,7,
s1487,s1491,9,
s873,s66,6,
s1773,s862,0,
s1027,s569,10,
s1408,s1411,1,
s1483,s1298,10,
s1898,s48,5,
s1997,s1501,7,
s480,s272,2,
s1614,s1113,4,
s957,s1176,8,
s1212,s1113,1,
s92,s1364,4,
s387,s1581,7,
s1013,s238,9,
s878,s1065,5,
s283,s908,2,
s1737,s1278,9,
s1432,s1825,10,
s1948,s1088,0,
s464,s586,0,
s1931,s121,1,
s378,s1448,3,
s1396,s1652,1,
s308,s1936,2,
s240,s1558,0,
s1441,s1053,1,
s1258,s333,4,
s1449,s848,6,
s870,s982,8,
s892,s638,6,
s312,s1070,2,
s466,s1644,9,
s1955,s1389,8,
s827,s1498,5,
s1174,s1117,4,
s1768,s415,4,
s481,s790,10,
s34,s749,5,
s1520,s1767,10,
s1902,s895,8,
s909,s1244,5,
s1886,s1969,9,
s891,s757,2,
s1804,s280,7,
s259,s1389,0,
s402,s539,5,
s1660,s1730,8,
s592,s1694,5,
s33,s929,0,
s1075,s1815,10,
s414,s22,4,
s1481,s1318,9,
s1917,s1793,3,
s951,s1624,5,
s101,s356,3,
s1750,s329,6,
s1596,s43,6,
s1045,s566,10,
s923,s663,7,
s820,s1999,0,
s1626,s1594,0,
s669,s157,8,
s559,s116,0,
s1822,s364,10,
s1784,s1244,1,
s1327,s1767,9,
s1373,s1008,7,
s181,s66,7,
s1694,s1828,8,
s1120,s783,7,
s758,s153,4,
s119,s651,8,
s1062,s758,3,
s1857,s667,2,
s1238,s42,4,
s1428,s1161,3,
s1113,s1113,10,
s1249,s651,0,
s915,s1855,7,
s676,s979,1,
s674,s799,10,
s971,s411,5,
s1809,s720,7,
s1341,s822,8,
s804,s1896,7,
s50,s10,3,
s1799,s1443,4,
s1802,s223,9,
s529,s1485,8,
s704,s446,4,
s1621,s1442,0,
s366,s473,9,
s1841,s514,10,
s966,s1342,3,
s1438,s403,6,
s1838,s1583,5,
s1188,s1563,1,
s1765,s1522,2,
s1716,s1309,10,
s1140,s1143,0,
s1550,s360,1,
s114,s1122,5,
s828,s1471,4,
s1080,s288,4,
s85,s564,4,
s1520,s672,6,
s1223,s1700,1,
s642,s675,7,
s337,s1359,6,
s1759,s1820,0,
s1249,s43,6,
s931,s1930,4,
s1495,s1875,7,
s506,s1579,8,
s1202,s75,8,
s1402,s727,3,
s683,s1484,7,
s1734,s1740,0,
s1703,s923,5,
s139,s876,0,
s25,s794,0,
s606,s1408,10,
s1940,s1895,6,
s1986,s1818,2,
s168,s73,10,
s1459,s157,1,
s657,s1686,7,
s1037,s1552,2,
s867,s376,4,
s1304,s614,9,
s1126,s801,9,
s1377,s778,5,
s812,s686,3,
s596,s129,6,
s748,s1989,2,
s1116,s1020,7,
s1318,s1905,8,
s1960,s254,5,
s1738,s1952,2,
s784,s1314,9,
s1430,s650,0,
s904,s120,7,
s1121,s1042,8,
s1975,s1485,10,
s1230,s1579,5,
s109,s707,2,
s588,s51,8,
s314,s756,3,
s943,s1176,10,
s1776,s1993,2,
s576,s698,3,
s1541,s348,10,
s530,s252,4,
s651,s185,7,
s1620,s245,3,
s349,s1518,5,
s346,s1995,4,
s898,s1942,3,
s1028,s875,6,
s522,s124,10,
s32,s1501,8,
s1222,s1856,8,
s624,s599,6,
s1399,s439,0,
s1236,s1747,8,
s1857,s1162,9,
s356,s439,5,
s1407,s25,1,
s516,s763,0,
s1877,s1041,2,
s652,s570,6,
s1307,s1106,10,
s1348,s54,1,
s503,s204,10,
s655,s48,4,
s670,s1065,6,
s1602,s1857,4,
s273,s1710,5,
s509,s1938,0,
s1818,s856,0,
s75,s233,2,
s1356,s445,0,
s734,s378,6,
s644,s1933,5,
s742,s1264,6,
s1299,s324,6,
s1776,s1238,0,
s779,s1185,3,
s1011,s1988,5,
s1260,s1684,6,
s404,s749,2,
s1918,s1311,7,
s1081,s471,7,
s714,s699,1,
s1838,s1467,9,
s484,s987,8,
s706,s1010,10,
s1926,s632,2,
s511,s1137,3,
s93,s947,0,
s221,s1660,10,
s1283,s1428,3,
s505,s1309,3,
s1358,s1647,10,
s1911,s127,7,
s72,s533,0,
s1175,s1505,1,
s499,s1177,6,
s638,s1426,10,
s1936,s776,2,
s14,s983,5,
s1782,s1617,2,
s1499,s681,4,
s469,s1139,4,
s301,s1849,8,
s1541,s441,1,
s914,s1553,6,
s1187,s750,3,
s836,s1366,8,
s1943,s1215,6,
s432,s929,7,
s1296,s1221,0,
s1356,s1784,3,
s1383,s708,4,
s568,s1698,5,
s208,s1348,10,
s971,s1770,9,
s482,s160,3,
s68,s600,7,
s1022,s1654,7,
s1961,s1167,3,
s547,s152,5,
s1212,s1921,5,
s1887,s1427,7,
s765,s390,5,
s407,s1350,2,
s1820,s466,0,
s1768,s365,7,
s997,s1025,0,
s1075,s1610,0,
s688,s698,10,
s1207,s1150,7,
s926,s620,6,
s314,s667,7,
s1484,s1942,10,
s631,s680,1,
s41,s1314,4,
s274,s1916,5,
s434,s1532,0,
s1589,s1202,10,
s1550,s50,4,
s687,s933,7,
s1404,s1277,7,
s1607,s691,7,
s87,s72,3,
s1920,s1368,10,
s1515,s1754,6,
s228,s758,7,
s1188,s832,1,
s142,s916,1,
s1491,s1967,3,
s1526,s977,8,
s1967,s1677,0,
s940,s98,10,
s892,s278,5,
s579,s75,10,
s1187,s880,4,
s944,s1249,5,
s271,s1930,6,
s451,s593,1,
s470,s620,1,
s1769,s824,7,
s1426,s372,2,
s1923,s1131,5,
s1847,s1549,3,
s1713,s1712,10,
s265,s844,4,
s1887,s217,6,
s1150,s1968,4,
s906,s740,7,
s834,s238,8,
s6,s1100,2,
s1000,s517,3,
s1069,s958,9,
s724,s180,9,
s400,s1164,8,
s36,s937,5,
s341,s775,3,
s1308,s1066,1,
s706,s1773,6,
s1156,s1512,4,
s356,s1474,7,
s781,s805,1,
s1097,s1142,6,
s283,s167,10,
s1044,s1293,5,
s1819,s742,4,
s316,s1687,8,
s328,s1016,10,
s822,s1902,9,
s1883,s660,8,
s1844,s1868,6,
s1620,s1182,0,
s1649,s111,6,
s385,s366,0,
s1358,s1836,3,
s6,s1719,6,
s920,s1565,10,
s1022,s389,1,
s409,s80,2,
s681,s641,8,
s934,s1099,0,
s1918,s785,9,
s1763,s1625,1,
s286,s1468,5,
s1790,s1414,9,
s1283,s642,7,
s1492,s1402,8,
s812,s759,0,
s899,s268,9,
s1160,s1616,0,
s1014,s518,4,
s136,s1839,8,
s1455,s1862,6,
s269,s613,9,
s1236,s863,2,
s1387,s1610,1,
s1368,s1719,2,
s915,s14,0,
s215,s563,8,
s1047,s1705,1,
s1541,s1432,4,
s284,s282,8,
s1223,s1740,4,
s1645,s851,3,
s1191,s1770,7,
s121,s882,5,
s22,s1692,4,
s23,s326,10,
s1435,s1807,6,
s648,s735,8,
s1920,s698,1,
s1812,s687,5,
s644,s781,5,
s1201,s225,7,
s502,s1812,4,
s1325,s195,4,
s766,s953,3,
s869,s212,5,
s1810,s1562,1,
s1020,s30,7,
s1909,s388,10,
s475,s1046,1,
s1036,s316,3,
s396,s1392,8,
s141,s1596,4,
s2000,s748,1,
s418,s1593,7,
s521,s1264,0,
s1411,s1418,2,
s257,s619,10,
s462,s1244,6,
s1277,s448,6,
s185,s1147,6,
s1711,s154,3,
s329,s1676,10,
s892,s759,5,
s167,s757,1,
s902,s45,0,
s597,s1287,7,
s37,s597,1,
s1382,s433,3,
s1779,s789,3,
s545,s515,4,
s1869,s40,9,
s639,s887,9,
s697,s684,9,
s461,s1290,9,
s961,s1205,7,
s904,s787,2,
s407,s1717,2,
s1492,s680,3,
s1825,s730,3,
s1047,s1738,0,
s289,s537,9,
s256,s1292,3,
s524,s504,0,
s920,s1377,7,
s801,s421,10,
s1488,s1120,2,
s1987,s1846,6,
s1681,s562,7,
s1713,s54,6,
s1023,s621,0,
s950,s1736,8,
s1293,s883,0,
s447,s1791,3,
s678,s392,0,
s909,s662,8,
s494,s830,2,
s980,s1562,6,
s377,s954,0,
s413,s1888,5,
s116,s1791,6,
s506,s36,4,
s1831,s647,6,
s1775,s1511,10,
s579,s1957,3,
s1601,s60,5,
s690,s1830,8,
s1846,s287,7,
s569,s1312,3,
s1252,s242,8,
s70,s849,1,
s1093,s1879,6,
s1638,s1291,2,
s86,s628,10,
s1998,s1201,8,
s659,s1859,5,
s604,s1679,2,
s588,s1644,2,
s1386,s992,0,
s548,s1576,6,
s814,s684,6,
s559,s1902,10,
s1396,s547,9,
s1501,s1630,9,
s1566,s1213,5,
s632,s38,8,
s41,s1419,10,
s1580,s1228,8,
s791,s1327,2,
s735,s1303,1,
s381,s1408,0,
s618,s1748,4,
s610,s1909,6,
s873,s1094,7,
s15,s674,10,
s902,s1896,10,
s1533,s147,10,
s916,s1438,6,
s1298,s388,5,
s1687,s556,2,
s1710,s797,7,
s409,s613,4,
s917,s14,0,
s294,s1410,3,
s1852,s211,10,
s758,s1861,8,
s1458,s1703,3,
s510,s907,0,
s135,s788,5,
s430,s13,6,
s795,s1109,1,
s1081,s1523,1,
s343,s1492,10,
s375,s125,6,
s1707,s1593,9,
s1055,s1165,1,
s392,s563,9,
s1431,s1017,8,
s271,s1682,10,
s1158,s1525,3,
s1887,s804,8,
s163,s254,8,
s188,s70,7,
s1273,s1405,7,
s860,s1999,8,
s1532,s1321,7,
s180,s1984,0,
s1471,s743,9,
s935,s1820,2,
s1744,s414,7,
s1994,s1537,8,
s1393,s1592,10,
s1264,s180,3,
s1025,s892,8,
s1869,s1822,0,
s799,s565,0,
s1720,s1006,7,
s1405,s182,2,
s520,s1995,8,
s920,s1391,10,
s1460,s187,3,
s211,s85,6,
s463,s1418,0,
s396,s1937,8,
s455,s390,6,
s85,s1089,3,
s126,s364,0,
s1592,s530,1,
s487,s963,6,
s1399,s583,9,
s995,s1018,6,
s1365,s1630,9,
s1808,s1083,8,
s476,s636,0,
s532,s551,1,
s966,s982,10,
s830,s1001,0,
s1888,s920,6,
s1235,s1548,10,
s1524,s271,10,
s576,s1597,6,
s687,s296,9,
s757,s1849,2,
s512,s1729,4,
s126,s1123,4,
s1993,s146,8,
s1065,s652,3,
s812,s269,4,
s1043,s1015,3,
s1687,s1188,3,
s141,s1160,7,
s1998,s265,10,
s94,s96,10,
s629,s1406,8,
s1331,s1613,6,
s1195,s1647,6,
s922,s1581,8,
s1333,s1956,10,
s107,s551,3,
s1332,s1833,7,
s1079,s808,9,
s1861,s489,5,
s1714,s1533,3,
s1063,s1601,4,
s1720,s718,8,
s1637,s1917,8,
s1712,s1951,1,
s940,s620,1,
s420,s1936,5,
s865,s1264,4,
s1079,s900,1,
s275,s1790,7,
s1425,s1058,1,
s910,s1111,1,
s1646,s982,6,
s1103,s1904,4,
s1602,s53,10,
s940,s340,4,
s501,s68,8,
s1001,s134,7,
s314,s1707,7,
s1199,s58,3,
s923,s11,4,
s92,s1733,3,
s978,s607,10,
s1746,s679,5,
s1571,s632,9,
s1952,s1514,8,
s1261,s1638,2,
s482,s1971,8,
s1836,s1062,9,
s158,s1117,9,
s1075,s1086,0,
s300,s1420,6,
s599,s1080,5,
s855,s299,1,
s515,s1130,2,
s940,s1165,9,
s827,s1195,4,
s312,s730,3,
s505,s1199,10,
s1402,s316,3,
s829,s834,10,
s615,s1727,0,
s200,s1718,5,
s569,s840,9,
s1795,s358,7,
s1611,s436,3,
s266,s1686,1,
s214,s1916,4,
s782,s1873,10,
s995,s509,5,
s186,s1125,2,
s1458,s1622,7,
s1615,s703,7,
s845,s800,6,
s364,s1076,7,
s1750,s1625,8,
s602,s1465,8,
s1993,s700,3,
s299,s1597,1,
s122,s1769,2,
s1487,s966,4,
s258,s1546,1,
s1016,s1921,5,
s1945,s445,2,
s1919,s1863,4,
s1665,s1384,5,
s475,s154,8,
s1883,s1895,2,
s835,s1766,10,
s454,s861,9,
s522,s1186,9,
s1111,s504,6,
s288,s1780,8,
s235,s510,5,
s1712,s86,2,
s876,s103,1,
s1294,s69,5,
s463,s1350,0,
s768,s1731,4,
s260,s89,1,
s192,s1745,4,
s1636,s1036,5,
s271,s850,5,
s669,s1650,0,
s741,s1840,4,
s990,s166,10,
s167,s1595,10,
s732,s1586,7,
s853,s1866,4,
s625,s1235,3,
s848,s1517,0,
s375,s1347,10,
s111,s674,6,
s1454,s1021,6,
s1602,s1150,10,
s1478,s1800,8,
s1702,s1750,3,
s273,s565,10,
s1006,s843,10,
s911,s1592,1,
s1603,s1133,8,
s1090,s1696,3,
s1011,s437,2,
s1588,s624,10,
s829,s836,2,
s494,s1063,5,
s1765,s1917,0,
s723,s368,5,
s157,s1726,10,
s617,s1285,10,
s1872,s1526,4,
s1505,s1060,9,
s950,s1246,1,
s106,s1312,7,
s1811,s1534,9,
s1578,s747,5,
s1562,s1003,4,
s1867,s1938,10,
s720,s1297,8,
s1984,s877,6,
s607,s264,10,
s980,s1753,0,
s1320,s1219,8,
s1239,s1102,5,
s679,s999,7,
s1036,s1906,7,
s1229,s47,5,
s130,s1735,8,
s1911,s833,1,
s1747,s508,2,
s1191,s856,10,
s1861,s1980,5,
s1607,s571,9,
s727,s960,9,
s704,s660,6,
s718,s1265,3,
s463,s959,9,
s601,s1686,6,
s676,s88,3,
s938,s78,0,
s875,s605,3,
s50,s651,6,
s920,s1053,9,
s1065,s1178,0,
s29,s1589,4,
s208,s886,5,
s388,s1525,8,
s934,s61,9,
s1112,s1227,4,
s736,s1505,3,
s564,s1921,1,
s303,s630,9,
s244,s1584,8,
s159,s1996,2,
s96,s538,10,
s1908,s595,9,
s293,s1168,6,
s760,s820,4,
s468,s1330,10,
s758,s824,2,
s1550,s580,6,
s836,s1466,8,
s1010,s1695,10,
s391,s543,1,
s219,s1324,4,
s801,s697,2,
s1981,s203,4,
s1985,s22,2,
s675,s449,5,
s1081,s311,0,
s1687,s963,4,
s1916,s1247,0,
s1107,s1967,9,
s1337,s1252,5,
s210,s578,7,
s73,s152,7,
s1280,s1315,10,
s946,s1352,3,
s365,s1362,0,
s29,s996,0,
s924,s685,1,
s1464,s1054,7,
s284,s807,5,
s52,s1882,7,
s1570,s1420,1,
s188,s486,5,
s1539,s703,9,
s75,s993,10,
s196,s1049,6,
s1296,s800,10,
s1540,s178,8,
s1857,s326,9,
s888,s1642,7,
s494,s860,1,
s332,s1706,5,
s2,s92,6,
s42,s1981,9,
s1694,s677,6,
s757,s167,2,
s1480,s1995,8,
s1557,s1766,7,
s907,s550,3,
s236,s138,10,
s1255,s1853,8,
s1155,s1375,8,
s104,s989,10,
s299,s435,1,
s1228,s953,6,
s1516,s178,4,
s252,s19,1,
s554,s1250,1,
s379,s1339,9,
s1475,s780,9,
s1007,s1013,1,
s231,s1375,2,
s1756,s1251,2,
s1122,s505,9,
s121,s613,5,
s1821,s638,4,
s1144,s1555,0,
s1648,s1167,8,
s302,s1745,7,
s857,s1179,6,
s844,s1181,7,
s128,s1553,1,
s1023,s572,10,
s1616,s213,6,
s514,s1233,10,
s434,s1609,8,
s1624,s1427,4,
s853,s1682,3,
s511,s908,4,
s1184,s1946,6,
s25,s655,10,
s1423,s1976,6,
s1446,s821,7,
s22,s601,5,
s1852,s1249,8,
s31,s731,4,
s511,s1434,3,
s1212,s495,1,
s1835,s36,0,
s1624,s160,4,
s1308,s1743,1,
s1367,s853,10,
s563,s1492,4,
s1440,s213,1,
s1634,s224,1,
s691,s1154,1,
s1057,s595,10,
s1339,s275,9,
s1543,s516,2,
s436,s1869,1,
s1246,s1700,10,
s799,s1721,5,
s37,s1786,3,
s612,s483,7,
s1042,s1208,2,
s746,s494,9,
s1650,s1576,10,
s718,s1277,6,
s603,s205,0,
s441,s1354,8,
s1427,s1622,2,
s352,s1401,9,
s1793,s30,1,
s1610,s1818,7,
s1348,s1858,3,
s1672,s1066,9,
s1088,s93,10,
s1130,s1783,9,
s765,s630,10,
s333,s102,6,
s121,s1253,7,
s1778,s505,9,
s1964,s1324,5,
s486,s1426,4,
s1214,s820,1,
s1026,s1301,3,
s370,s1258,2,
s46,s133,0,
s1951,s446,1,
s584,s1497,10,
s1252,s385,2,
s1486,s1104,4,
s94,s1732,7,
s1602,s1880,8,
s1911,s1671,7,
s1293,s430,9,
s835,s762,0,
s279,s334,6,
s272,s1038,8,
s1402,s1684,7,
s1973,s831,7,
s156,s218,6,
s1759,s1268,3,
s370,s671,9,
s1038,s1247,3,
s1419,s1035,4,
s1726,s706,10,
s245,s1917,10,
s1522,s1421,4,
s1527,s1777,2,
s963,s537,6,
s1834,s1475,7,
s84,s964,7,
s1124,s905,7,
s1127,s1262,7,
s1994,s1234,1,
s1308,s84,6,
s794,s252,4,
s825,s911,1,
s994,s317,4,
s2,s577,1,
s256,s1260,1,
s539,s86,6,
s681,s1235,8,
s1560,s1982,0,
s1085,s1461,8,
s687,s1507,1,
s809,s220,3,
s367,s1200,8,
s1650,s1908,0,
s119,s1406,2,
s514,s1307,0,
s48,s710,9,
s1164,s398,4,
s159,s19,3,
s690,s855,4,
s973,s1263,0,
s254,s56,3,
s673,s1007,10,
s1801,s1055,8,
s331,s284,0,
s900,s438,1,
s172,s1999,4,
s64,s705,0,
s1511,s1500,2,
s1018,s1707,0,
s856,s464,5,
s1841,s782,6,
s219,s653,9,
s420,s629,6,
s738,s1786,1,
s1177,s310,1,
s1571,s935,2,
s591,s714,5,
s967,s814,10,
s561,s1522,5,
s872,s845,1,
s1661,s602,0,
s392,s647,4,
s1524,s298,4,
s128,s36,10,
s967,s1834,7,
s1906,s1638,9,
s866,s637,2,
s57,s46,2,
s771,s1043,6,
s544,s1885,10,
s651,s351,1,
s1496,s8,3,
s573,s1293,6,
s1335,s1350,9,
s800,s1035,8,
s442,s534,8,
s1179,s291,8,
s1908,s292,10,
s1418,s1694,4,
s1806,s168,8,
s97,s12,8,
s1101,s288,10,
s1925,s533,6,
s533,s398,8,
s923,s1691,8,
s505,s1495,6,
s1903,s1211,2,
s767,s1310,9,
s578,s365,10,
s1446,s983,7,
s1938,s938,2,
s1228,s862,7,
s1646,s1061,3,
s527,s417,5,
s217,s1572,2,
s900,s756,3,
s1762,s1597,6,
s767,s608,9,
s1622,s1654,10,
s1371,s258,9,
s702,s659,5,
s1325,s912,5,
s1418,s1265,2,
s348,s551,4,
s886,s277,0,
s1645,s707,2,
s1222,s1566,4,
s873,s968,10,
s1496,s1331,5,
s1896,s117,6,
s725,s1140,9,
s1125,s1350,7,
s580,s504,2,
s160,s376,2,
s660,s192,2,
s38,s784,5,
s1645,s1165,0,
s1467,s690,7,
s193,s1209,1,
s899,s993,2,
s1572,s898,0,
s1603,s875,8,
s1256,s998,4,
s1341,s316,9,
s1868,s113,3,
s687,s828,0,
s1589,s1094,2,
s101,s11,7,
s1456,s1449,0,
s1912,s57,0,
s1387,s1507,10,
s1731,s1535,7,
s1977,s1916,4,
s963,s1879,0,
s1082,s379,9,
s950,s504,1,
s1060,s461,1,
s127,s1265,5,
s71,s995,2,
s37,s1102,9,
s585,s1058,10,
s1507,s877,9,
s1053,s865,0,
s504,s336,6,
s319,s618,8,
s1982,s1445,2,
s1544,s1101,7,
s28,s1842,8,
s804,s1076,5,
s916,s1864,10,
s970,s637,8,
s762,s668,8,
s1025,s628,6,
s1017,s1319,2,
s591,s1635,0,
s1034,s724,3,
s1506,s1258,2,
s1140,s436,5,
s515,s508,9,
s1,s1652,5,
s764,s1737,0,
s1530,s637,0,
s171,s127,9,
s1580,s1344,7,
s1519,s8,6,
s605,s399,5,
s552,s7,3,
s1681,s1352,5,
s1075,s1169,5,
s281,s1549,4,
s463,s982,4,
s1577,s1331,6,
s1960,s1452,7,
s1314,s777,5,
s1021,s1519,0,
s1028,s1220,8,
s415,s688,8,
s1668,s1890,9,
s191,s1383,0,
s449,s590,9,
s45,s269,6,
s1391,s276,1,
s1943,s129,8,
s47,s714,6,
s853,s16,5,
s501,s1031,2,
s211,s620,9,
s1517,s737,8,
s1469,s364,8,
s1419,s453,7,
s1120,s274,7,
s1811,s957,7,
s1890,s1242,6,
s1202,s1095,6,
s307,s1942,0,
s580,s673,1,
s62,s1029,0,
s1528,s1746,6,
s495,s1538,9,
s1961,s1745,3,
s320,s509,10,
s1046,s820,1,
s1802,s1108,2,
s1042,s1300,7,
s1027,s830,7,
s912,s147,5,
s1057,s1275,6,
s467,s877,0,
s574,s659,3,
s636,s1341,6,
s1956,s59,3,
s1377,s864,9,
s83,s804,9,
s440,s483,2,
s1924,s1138,8,
s1344,s1977,4,
s1101,s466,7,
s1460,s1846,1,
s1776,s253,1,
s1939,s1232,10,
s409,s20,4,
s1103,s956,5,
s599,s1012,10,
s1399,s385,7,
s366,s695,6,
s714,s1621,7,
s1055,s1045,2,
s581,s1584,9,
s960,s958,2,
s831,s270,7,
s1996,s1224,4,
s1770,s464,10,
s1622,s1548,0,
s1860,s96,8,
s1540,s1128,1,
s1804,s540,10,
s1795,s418,8,
s617,s889,1,
s1750,s1906,10,
s131,s759,4,
s747,s1554,9,
s1171,s1440,0,
s722,s1812,10,
s393,s1317,1,
s1284,s566,2,
s331,s1807,1,
s1836,s604,8,
s313,s4,3,
s116,s69,8,
s1648,s1329,10,
s1042,s1379,4,
s1688,s573,5,
s1458,s1692,7,
s733,s628,8,
s1157,s1565,9,
s1130,s476,5,
s1549,s845,0,
s879,s1025,2,
s1099,s231,1,
s1483,s1542,8,
s1490,s416,7,
s990,s1423,0,
s1802,s1109,8,
s320,s66,10,
s305,s1098,7,
s126,s829,4,
s137,s1758,5,
s1810,s1560,9,
s1287,s1222,2,
s730,s1959,7,
s1496,s1246,1,
s127,s1373,1,
s1087,s1031,2,
s1925,s1464,9,
s647,s1551,10,
s1813,s697,6,
s1690,s350,5,
s1525,s6,2,
s1868,s571,2,
s340,s1399,2,
s726,s1862,0,
s790,s452,6,
s261,s777,5,
s23,s947,4,
s660,s82,9,
s560,s714,10,
s1989,s1947,5,
s1782,s521,2,
s186,s296,6,
s157,s1272,1,
s388,s1609,10,
s1204,s1666,4,
s1983,s1461,5,
s1794,s591,9,
s230,s453,3,
s296,s545,2,
s1966,s1653,8,
s223,s1849,0,
s325,s755,9,
s289,s1315,0,
s1546,s1476,6,
s318,s1559,2,
s1538,s1292,4,
s1779,s1869,0,
s1608,s750,0,
s1038,s225,9,
s1054,s551,3,
s881,s1175,7,
s578,s1384,1,
s1490,s1171,1,
s1903,s667,6,
s782,s702,10,
s1648,s209,4,
s114,s763,3,
s1381,s1532,2,
s397,s1934,8,
s586,s113,1,
s964,s760,10,
s196,s408,2,
s729,s246,10,
s1345,s4,5,
s1983,s309,7,
s916,s486,3,
s281,s445,10,
s1573,s730,9,
s1302,s444,8,
s11,s884,3,
s1820,s1803,1,
s343,s279,7,
s821,s1230,1,
s852,s931,2,
s229,s1722,2,
s279,s1354,1,
s514,s1975,6,
s1009,s88,0,
s1627,s66,6,
s753,s548,9,
s1977,s806,10,
s179,s984,7,
s1576,s1787,0,
s1224,s512,8,
s1533,s1699,7,
s1857,s232,9,
s980,s917,0,
s1821,s1937,3,
s1040,s626,1,
s1647,s1127,7,
s341,s1499,8,
s1185,s1525,6,
s230,s908,5,
s925,s705,10,
s414,s798,7,
s1935,s604,6,
s147,s950,4,
s504,s11,7,
s25,s678,7,
s942,s508,1,
s134,s721,7,
s1206,s1565,8,
s586,s714,7,
s1914,s540,6,
s1722,s1513,4,
s66,s1352,1,
s105,s1016,5,
s1227,s243,5,
s1553,s1106,1,
s64,s1245,1,
s1652,s536,3,
s470,s53,10,
s996,s885,1,
s1586,s1567,8,
s567,s274,10,
s136,s1458,2,
s1794,s513,2,
s1184,s1549,8,
s561,s1736,7,
s1865,s531,0,
s139,s1892,7,
s1533,s1814,9,
s1933,s1510,9,
s1813,s1050,4,
s1169,s914,9,
s1853,s883,2,
s625,s397,0,
s1711,s989,5,
s388,s1829,9,
s461,s499,4,
s1518,s935,0,
s1223,s838,8,
s1727,s891,7,
s1411,s1630,6,
s301,s412,4,
s1507,s98,7,
s779,s1254,7,
s1628,s241,4,
s1850,s1690,4,
s690,s1164,3,
s1751,s516,6,
s204,s1849,8,
s1656,s1835,7,
s691,s1469,0,
s1898,s1288,3,
s1318,s1111,8,
s186,s1848,4,
s1149,s1163,6,
s1070,s1577,7,
s981,s1192,5,
s465,s243,2,
s1521,s1907,9,
s1137,s1295,6,
s12,s1062,9,
s1694,s1034,0,
s1202,s1132,3,
s866,s1252,6,
s896,s488,1,
s1662,s1647,8,
